Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
lalat adalah serangga pe sama yang akan menemukan bangkai walaupun ditempat yang paling tersembunyi sekalipun ,0,0,0,0,0,0,0,0,0,0,0,0
 pro rakyat asing ,0,0,0,0,0,0,0,0,0,0,0,0
berengsek anjirittt siaaaaallllllll aku benciiiiiiiiiiiiiiiiiiiii jahaaaaaaaaaaatttttttt ,1,1,1,0,0,0,0,0,1,1,0,0
 iklan ahok jahat ahok menciptakan bara api antara rakyat pribumi dengan tionghoa yang dibalut dengan fobia ahok kafir racist ,1,1,1,0,1,1,0,0,0,1,0,0
buya yahya itu salah satu ulama nu yang lurus tidak menukar agamanya dengan uang pangkat dan kedudukan maka suara buya yahya adalah suara kebenaran ,0,0,0,0,0,0,0,0,0,0,0,0
 madinah itu sebuah negara yang dipimpin rasulullah dan dilanjutkan khulafaur rasyidin buktinya rasul mengirimkan surat ke berbagai negara melakukan perjanjian dengan negara lain mengatur ekonomi masyarakat berjihad melawa,0,0,0,0,0,0,0,0,0,0,0,0
 ph for all di mana semua ideologi dan agenda boleh bersarang dan berkubang di dalamnya liberal sekuler syiah ah evangelis humanis ateis feminis free thinker mu ada dan lgbt se a islamis dan entah apa lagi makhluk atau spesies yang akan join,0,0,0,0,0,0,0,0,0,0,0,0
ketika berbicara sylvi kelihatan oke tapi begitu didebat ahok sylvi langsung kekuatan goblok ,1,1,1,0,0,0,0,0,1,1,0,0
 kalau dicalonpresidenkan banyak kalangan asing asing dan teman temannya se a media pendukungnya ramai ramai menolak mereka khawatir kejahatan dan main kotornya di negeri ini akan diberangusss sepe i reklamasi di jaka a dan dan 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
 kunyuk nih orang jangan kasih kendor nih segera ciduk ,1,1,1,0,0,0,0,0,1,0,0,1
 kemenangan anies sandi seharusnya batal demi hukum,1,0,1,0,0,0,0,0,1,1,0,0
 saya bilang semua yang datang dari nabi itu sunnah amalkan yang masih relevan dan relevansinya itu apakah sunnah ini membuat mudarat apa tidak next kemana mana naik onta dan kalau tidak sesuai dengan hasanah lokal tetapi tidak ada mudaratnya ya tetap bisa di amalkan dan tidak usah,0,0,0,0,0,0,0,0,0,0,0,0
 bangsat kuadrat memang ya kamu ,1,1,1,0,0,0,0,0,1,1,0,0
pelapor ganjar pranowo adalah djuju purwantoro yang juga adalah lebih bang jafar bang jafar adalah pendukung anies dan sandi di daerah khusus ibukota silakan simpulkan sendiri arah pelaporan terhadap ganjar pranowo yang hanya bacakan puisi karya gus mus,0,0,0,0,0,0,0,0,0,0,0,0
 selalu dalam damai untuk kamu untukmu agamamu untukku agamaku begitu dalam kitab suci alquran an jadi orang kristen yang taat saja dan urusan muslim untuk menjadi muslim yang taat juga kalau kamu hormat sebagian,0,0,0,0,0,0,0,0,0,0,0,0
allah memberikan dunia kepada manusia yang dia cintai dan yang dia benci tetapi dia tidak memberikan kesadaran ber agama kecuali kepada yang dia cintai maka barang siapa yang diberikan kesadaran ber agama oleh allah bera i ia dicintai oleh nya hari a,0,0,0,0,0,0,0,0,0,0,0,0
 admin kok dendaman enggak usah jadi admin tolol ,1,1,1,0,0,0,0,0,1,1,0,0
 sa saja kamu upil onta xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,1,1,1,0,0,0,0,0,1,1,0,0
 mungut dimana lagi itu orang tampang cebong kok mengaku ulama muda ,1,1,1,0,0,0,1,0,0,1,0,0
ya sudah apalagi yang harus di tunggu ini sudah keluar jalur nya lengserkan jokowi jokowi end,1,0,1,0,0,0,0,0,1,0,0,1
 rakyat indonesia akan lihat azab yang akan kamu dapat poltak mulut bangkai di pelihara ,1,1,1,0,0,0,1,0,0,1,0,0
aku selalu buat keputusan terus dari hati aku terus cakap itu terkadang macam bodoh tah lah ,0,1,0,0,0,0,0,0,0,0,0,0
 l ya allah barel ada barang diduga bom merinding asli ya allah takut mana tadi sempat mau beli dimsum tidak terbayang kalau sampai kejadian xf0 x9f x98 xad xf0 x9f x98 xad ,0,0,0,0,0,0,0,0,0,0,0,0
semua diklaim sama bani bong dari yang paling toleran paling pancasilais paling bineka paling aktivis dan sampai paling islamis yaelah dasar tutup botol penyok xf0 x9f x98 x82 ,1,1,1,0,0,0,0,0,1,1,0,0
 setuju presiden partai keadilan sejahtera,0,0,0,0,0,0,0,0,0,0,0,0
 janji buka 10 juta lapangan pekerjaan tapi malah buat peraturan presiden memuluskan tenaga kerja asing janji swasembada pangan dalam 3 tahun nyatanya impor beras garam dan lain lain janji akan turunkan harga bahan bakar minyak dan tarif dasar listrik nyatanya bahan bakar minyak dan tarif dasar listrik din,0,0,0,0,0,0,0,0,0,0,0,0
kalau hanya sekadar kata maaf dimana lagi letak sama abat amp wibawa negara kesatuan republik indonesia sebagai negara yang berdaulat negara kesatuan republik indonesia tanah pribumi selamatkan negara kesatuan republik indonesia 20,0,0,0,0,0,0,0,0,0,0,0,0
 penjarakan penista agama atau turun hypertext transfer protocol over secure socket layer t co vqh0tnxarz,1,1,0,1,0,0,0,0,1,0,0,1
besok kalau prabowo jadi mencalonkan presiden dan teriak teriak kita ini sama indonesia jangan dipercaya ya dia saja pakai isu sara selama ini nih,1,0,1,0,0,0,0,0,1,1,0,0
 kamu tak tau waktu tahun baru dia valak lagi tai banget ,0,1,0,0,0,0,0,0,0,0,0,0
waduh sih banci bikin sensasi lagi nih uniform resource locator,1,1,1,0,0,0,0,1,0,1,0,0
 nanti kalau sudah menjabat bikin lagi saja kampung anies sandi yang lain merusuhi kerja orang saja ,1,0,1,0,0,0,0,0,1,1,0,0
 xf0 x9f x91 xa6 jangan menjahati anak orang dan xf0 x9f x91 xa8 baru juga sekali sudah dibeginikan haha dan memang mau berapa kali kamu menjahati anak orang suparji mau sekali seribu kali juga kamu jahat titit sinting ya ,1,1,1,0,0,0,1,0,0,1,0,0
 melayu hidang daging lembu pada tetamu hindu pula di mana sensitivitas mereka ,1,0,0,1,1,1,0,0,0,0,1,0
 pak kementerian agama tak perlu urus teroris islam tapi orang spe i anda gus mus agar buang islam,1,0,0,1,1,0,0,0,0,0,1,0
sampai lupa besok pagi sidang pendadaran haha anjir anjir mampus ,0,1,0,0,0,0,0,0,0,0,0,0
 wah paham betul jawa timur kok tidak jadi penasihat gubernur toh mas kok malah buruh pabrik sayang potensimu mas eh ,0,0,0,0,0,0,0,0,0,0,0,0
untuk lengserkan jokowi megawati lengserkan dulu ahok untuk lengserkan ahok padamkan dulu lilin sepanjang nusantara,1,0,1,0,0,0,0,0,1,0,0,1
mau membantu lengserkan jokowi ,1,0,1,0,0,0,0,0,1,0,0,1
 kuat memfitnah itu menteri agama sudah begitu lgbt adalah haram bila pak lebai fitnah suci manifesto ph menstabilkan harga minyak telah dibuat next generation network memberi subsidi harga minyak yang ditanggung oleh kerajaan ,0,0,0,0,0,0,0,0,0,0,0,0
bengkalis jadi tuan rumah pekan ilmiah olahraga dan seni mahasiswa diperkirakan 3 000 mahasiswa kampus islam riau kepulauan riau ikut,0,0,0,0,0,0,0,0,0,0,0,0
 calon calon dimarahi bos langsung meminta resign cupu ,1,1,1,0,0,0,0,0,1,1,0,0
tempat favorit kerjain tugas adalah bux karena kita sering dapat kupon gratis dari teman xf0 x9f x98 x85 sok lucky lah mengerjakan tugas plus curhat pokoknya baru pulang pas sudah ditelepon xf0 x9f x98 x82 kalau tidak makan mi ayam rica biasanya kita jajan mi goreng,0,0,0,0,0,0,0,0,0,0,0,0
 prabowo anis matta cocok sebesar apapun masalah yang kita hadapi benteng kebahagiaan kita tak boleh tersentuh ,0,0,0,0,0,0,0,0,0,0,0,0
banyak yang menyerang wa ada yang kira wa cebong ,0,1,0,0,0,0,0,0,0,0,0,0
 cebong kacung dungunya sampai ke tulang rusuk ,1,1,1,0,0,0,0,0,1,1,0,0
 korea pop e bom ta ,0,0,0,0,0,0,0,0,0,0,0,0
 jokowi naik motor listrik produsen motor langsung melirik papua presiden joko gue,0,0,0,0,0,0,0,0,0,0,0,0
 aku berengsek masa adik ku kecebur aku mentertawakan ,0,1,0,0,0,0,0,0,0,0,0,0
semua unjuk rasa di indonesia itu tuntutannya cuma satu lengserkan jokowi ,1,0,1,0,0,0,0,0,1,0,0,1
 pak tak dapat bantah beriman pada allah subhanahu wa taala beriman pada kebiadaban wajib pelopori buang islam,1,1,0,1,1,0,0,0,0,0,0,1
 bani cebong jangan girang dulu ,1,1,0,1,0,0,0,0,1,0,1,0
kriminalisasi ulama ,0,0,0,0,0,0,0,0,0,0,0,0
 asalamualaikum pak kapan ya masalah video penghinaan presiden di angkat ke indonesia lawyers club biar semua tau keadilan itu buat siapa terima kasih wassalammualaykum ,0,0,0,0,0,0,0,0,0,0,0,0
 rapikan dong jaka a jangan karena sakit hati kamu pura pura diam mau mencalonkan presiden pikir kamu asing ,1,0,1,0,0,0,0,0,1,1,0,0
 tai banget kamu dit ,1,1,1,0,0,0,0,0,1,1,0,0
lae ferdinan cocoknya jokowi di lengserkan di trotoar jangan ditengah jalan nanti diseruduk berdua lo,1,0,1,0,0,0,0,0,1,1,0,0
ilmu mengajarkan mana yang baik dan mana yang buruk dan akhlak mengajarkan mana yang pantas dan mana yang tidak pantas jadi bekalilah anak anak kita dengan ilmu pengetahuan dan akhlak yang baik tuan guru bajang zainul majdi tuan guru bajang untuk indonesia tuan guru bajang presiden 2019,0,0,0,0,0,0,0,0,0,0,0,0
sudah jelek berengsek lagi kenapa tidak mampus saja sekalian ,1,1,1,0,0,0,0,0,1,1,0,0
 ingin banget duduki kontol kayak begini menusuk nusuk perut siapa yang mau jadi kudanya diduduki bokep gratis memek ngentot hypertext transfer protocol over secure socket layer xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
be emu ulama jabar presiden jokowi mengajak para ulama untuk ikut se a bersama pemerintah menyejukkan suasana menjelang pilihan kepala daerah serentak 10 4 18 ,0,0,0,0,0,0,0,0,0,0,0,0
benarkah yusuf mansyur masuk lingkaran istana rezim sekarang kalau memang benar musibah bagi umat islam karena ternyata banyak pengkhianat demi urusan dunia ,0,0,0,0,0,0,0,0,0,0,0,0
 sebagai negara yang juga mengirimkan tenaga kerja indonesia di negara lain indonesia juga tidak bisa melarang tenaga kerja asing masuk akan tetapi pemerintah harus lebih memperhatikan dan melindungi tenaga kerja lokal ujar nurl,0,0,0,0,0,0,0,0,0,0,0,0
 mestinya nanti fahri hamzah di kasih pekerjaan jadi pembawa tas presiden pasti cocok iyakan ,1,0,1,0,0,0,0,0,1,1,0,0
 haha tulang orang batak dimana mana ada cuma tulang manusia orang batak kali dan juga luhut binsar panjaitan bukan orang batak tetapi orang tionghoa sesat batak mu ada ,1,1,1,0,0,1,0,0,0,1,0,0
 bukan gerakan instan peluk aku untuk menghapus stigma negatif wanita bercadar yang cuma bersifat insidental bom teroris pret xf0 x9f x92 xa8 ,1,0,0,1,1,0,0,0,0,0,1,0
 salah satu problem mendasar umat islam di dunia ini adalah kemiskinan ,0,0,0,0,0,0,0,0,0,0,0,0
 mohon blokir dengan tegas akun yang provokatif dan pemecah belah akun bayaran antek dolar cc ,0,0,0,0,0,0,0,0,0,0,0,0
 usir rohingya dari indonesia karena rohingya sudah menistakan gadis buddha di myanmar ,1,0,0,1,0,1,0,0,0,0,0,1
 itu oknum kali pendeta rahib mungkin ada juga setiap agama adalah walaupun jarang dengar sih buddha hindu begitu yang jadi masalah adalah mereka tidak pernah klaim penyempurna pembawa damai tidak pernah juga heboh heboh kalau ada yang masuk atau pindah agam,0,0,0,0,0,0,0,0,0,0,0,0
asing sama lini masa sendiri xf0 x9f x98 x83 ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau mau meniru nabi lajur utama buat onta lajur kiri buat mobil dan motor ,0,0,0,0,0,0,0,0,0,0,0,0
 cukup sudah 2019 ganti presiden saja pemerintah menyepelekan dengan intelektualitas rakyat,1,0,1,0,0,0,0,0,1,1,0,0
apa yang anda pikirkan ngilu sumpek push rank kalah terus anjing ,1,1,1,0,0,0,0,0,1,1,0,0
 hati hati dalamnya ada rakitan bom ,0,0,0,0,0,0,0,0,0,0,0,0
semoga terus berkembang pesat ,0,0,0,0,0,0,0,0,0,0,0,0
kemarin hari aku tak sengaja masuk ke suatu kedai kopi yang sih empunya orang tionghoa yang jajan pun juga agak berbeda alih alih be anya kerja di mana mereka be anya usaha apa dan dengan segenap terkaan aku simpulkan bera i ada juga aura peng,0,0,0,0,0,0,0,0,0,0,0,0
kader ada yang fitnah jokowi sebagai antek komunis contoh jadi tau siapa yang mainkan isu partai komunis indonesia uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 sudah kodrat pecun dang memang paling pintar cari alasan xf0 x9f x98 x82 ,1,1,1,0,0,0,0,1,0,1,0,0
 iya sih xf0 x9f x98 x82 dan hari ini saja aku habis baca baca sejarah kelam bangunan di kota tua sedih banget banyak pembantaian kaum tionghoa saat itu dan terus aku teringat tragedi 98 dan terus aku pikir saat tahun 98 orang indonesia yang kej,0,0,0,0,0,0,0,0,0,0,0,0
lebih baik surat pemberitahuan tahunan jangan menunggu 2019 lengserkan sesegera mungkin betul perkataan pak bisa hancur negeri ini kalau presidennya,1,0,1,0,0,0,0,0,1,0,0,1
ada baiknya pak ai2 koalisi pendukung jokowi menyepakati salah 1 metode mendapatkan calon wakil presiden jokowi menugaskan beberapa lembaga survei punya reputasi baik untuk mengukur tingkat elektabilitas sejumlah pasangan jokowi kemudian serahkan 2 atau 3 teratas untuk di,0,0,0,0,0,0,0,0,0,0,0,0
selama ada novel di komisi pemberantasan korupsi sandi tetap aman mana mungkin novel usut wakil gubernur sepupunya mana mungkin juga usut kasusnya anies ,1,0,0,1,0,0,0,0,1,0,1,0
berengsek wondo joni lagi yang dibahas mana akhir pekan nanti menonton cctv ,1,1,1,0,0,0,0,0,1,1,0,0
 fitnah front pembela islam pecah adalah ulah ahoker yang melihat elektabilitas ahok tinggal 10 mereka kelojotan melihat majelis ulama indonesia nu muhammad,1,0,0,1,0,0,0,0,1,0,1,0
penjarakan semua cina kafir dan ateis termasuk ahok pemimpin babi tukang korupsi ,1,1,0,1,0,1,0,0,0,0,0,1
 siapa bilang anjir potong batal belum ,1,1,1,0,0,0,0,0,1,1,0,0
 kalau agama lain anda bilang kafir pantas kalau kafir korupsi kalau pemeluk islam korupsi kamu bilang itu oknum dasar bau busuk kamu punya mulut ,1,1,1,0,0,0,1,0,0,1,0,0
algaka pilihan kepala daerah kalimantan timur 2018 banyak tumbang ini kata komisi pemelihan umum berau,0,0,0,0,0,0,0,0,0,0,0,0
 jancuk membicarakan manga menyambungnya ke lagu jakarta wota kalau sudah dgk benar benar sudah ,0,1,0,0,0,0,0,0,0,0,0,0
 mampus kamu ,1,1,1,0,0,0,0,0,1,1,0,0
24 jam ke depan ingin buta budek saja tidak mau percaya apa apa sip ,0,0,0,0,0,0,0,0,0,0,0,0
para politisi bangsat itu mereka saling berlomba siasat untuk membuat sesat pikiran rakyat tidak yang ber posisi dan oposisi sama sama bejat yang fanatik makin giat tapi rakyat mulai penat politisi masih sama sepe i jerawat di pantat monyet ,1,1,0,1,0,0,0,0,1,0,1,0
 memang kampungan banget ,1,1,1,0,0,0,0,0,1,1,0,0
 menawar mulu onta ,1,1,1,0,0,0,0,0,1,1,0,0
antena kamu panjang juga hari ulang tahun gue akui mulai jilat prabowo karena tau jokowi bakal keok di 2019 uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
tentara nasional indonesia harus bergerak partai komunis indonesia sudah bangkit dan merajalela lengserkan jokowi gagal total memimpin indonesia uniform resource locator,1,0,1,0,0,0,0,0,1,0,0,1
dulu di masa akhir orde baru din syamsuddin sudah mengingatkan amien rais pak amien itu sepe i muazin yang be eriak2 meminta presiden diganti tapi nanti yang jadi imam nya malah orang lain bukan anda sampai sekarang ucapan din syamsuddin terbukti,0,0,0,0,0,0,0,0,0,0,0,0
 27 tahun jadi warga jawa tengah baru ini dengar forum umat islam bersatu kamu mau mengusir arik pilihan kepala daerah jawa tengah hanbok mengusir arik telur saja kenapa ben kenyang nek ngelih sok bodoh soalnya ,1,1,0,1,0,0,0,0,1,0,1,0
bukannya jokowi pemimpin terburuk itu sih raja utang ahli pencitraan maling kampungan jago bohong opresif anak partai komunis indonesia jongos cina komunis,1,1,1,0,0,1,0,0,0,1,0,0
sekarang topi 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0
 jangan suka buang sampah sembarangan ,0,0,0,0,0,0,0,0,0,0,0,0
maksudnya terbukti korupsi dan penistaan agama nya ya om bangsat kamu tai kamu maaf gue pakai bahasa babi ahok ,1,1,1,0,0,0,0,0,1,1,0,0
 lah awas ya mama tidak gue restui sama kunyuk papa ,0,1,0,0,0,0,0,0,0,0,0,0
 dasar cebong kalau diangkat malah mati ,1,1,1,0,0,0,0,0,1,1,0,0
sebagian ulama ahli tafsir mengatakan yang dimaksud dengan menyembelih hewan adalah menyembelih hewan kurban setelah salat idulfitri,0,0,0,0,0,0,0,0,0,0,0,0
 video klip penuh bokong xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,0,1,0,0,0,0,0,0,0,0,0,0
 bogel kunyuk hehe ,0,1,0,0,0,0,0,0,0,0,0,0
 sudah jaman pak anies tapi para cebong masih begini begini saja mungkin akibat saham bir di hapus xf0 x9f x98 x81 xf0 x9f x98 x82 ,1,1,0,1,0,0,0,0,1,0,1,0
 aturan sebut salah satu ya biar yang lapor satu agama saja lah ini tidak menyebut yang tersinggung ada 5 agama,0,0,0,0,0,0,0,0,0,0,0,0
 kenapa mengotot sekali memberi atribut nusantara karena islam tanpa atribut menohok jantung ide liberal syiah komunis xf0 x9f x98 x9c ,0,0,0,0,0,0,0,0,0,0,0,0
itu akun neopki komunis ateis hanya berani muncul bak jamur di musim hujan di rezim jokowi lebih pantas disebut rezim apa sekarang ini ya miris,1,0,1,0,0,0,0,0,1,1,0,0
 1 heran sama orang orang ini ketika kata auliya dalam al almaidah 51 banyak ulama yang mengatakan itu a inya pemimpin mereka kekeh bilang bahwa itu tidak dia ikan pemimpin padahal itu adalah kata kata,1,0,0,1,1,0,0,0,0,0,1,0
 kristen nusantara hindu nusantara buddha nusantara katolik nusantara protestan nusantara khong hu tju nusantara yang ada nusantara koes plus wkwk wkkk ,0,0,0,0,0,0,0,0,0,0,0,0
 rezim sekarang lebih istimewa mungkin mereka melihatnya dari bawah tanah semakin hancur itu baru benar ,1,0,0,1,0,0,0,0,1,0,1,0
selama salat jumat di rajawali citra televisi indonesia selalu takjub kalau tidak radikal banget pasti menyentuh hati banget hari ini takjub karena khotbah nya tentang rasul yang silaturahim dengan orang yahudi dan penyampaiannya juga oke banget ,0,0,0,0,0,0,0,0,0,0,0,0
huawei memperkirakan bahwa pada tahun 2025 sebanyak 86 persen perusahaan yang beroperasi secara global akan mengadopsi kecerdasan buatan ai ,0,0,0,0,0,0,0,0,0,0,0,0
indonesia saat ini makin mundur sejak dipimpin oleh jokowi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 perlu bantu an aku siap di bawah memek mbak ,0,1,0,0,0,0,0,0,0,0,0,0
 sudah benar xc2 xb2 haqqul yakin dukung prancis kalau hasil survei menangkan kroasia bagaimana dan xf0 x9f x98 x80 xf0 x9f x98 x81 xf0 x9f,0,0,0,0,0,0,0,0,0,0,0,0
solusinya cuma 2 1 lengserkan jokowi sekarang juga 2 khilafah,1,0,1,0,0,0,0,0,1,0,0,1
segera koordinasikan kekuatan massa muslim untuk segera mengepung kedutaan myanmar usir duta besar dan orang buddha biadab itu dari indonesia ,1,1,0,1,1,1,0,0,0,0,0,1
 mampus kamu iya dimarahi sama hyung 13 cuma gue wkwk ,1,1,1,0,0,0,0,0,1,1,0,0
 tumben om ustaz tidak on masalah ini nooopst apa karena bawang dari asing x ya xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 ,1,0,1,0,0,0,0,0,1,1,0,0
 antek asing komunis kapitalis,1,0,1,0,0,1,0,0,0,1,0,0
 tidak usah munafik kalau di hati kamu benci ya benci saja jangan sok damai damai kalau gue masih tetap viking itu anjing dan dilarang xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
 tidak pernah berubah memang biu dan bisa jadi orang itu bukan bermaksud munafik sama perasaannya tapi siapa tau itu tameng kebahagiaan dia dan memikirkan kebahagiaan adalah enggak ada habisnya mending tidur ,0,0,0,0,0,0,0,0,0,0,0,0
pengamat universitas negeri padjadjaran kritik prabowo kepada jokowi bisa jadi blunder uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 dana investor asing deputi gubernur bi dody budi waluyo kepercayaan investor untuk masuk ke po oflio domestik meningkat pasca kenaikan peringkat utang dari moody si investor service invetasi investor ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
coy masih tidak bisa nih kacrut penyedia kamu ,1,1,0,1,0,0,0,0,1,0,1,0
yang dulu kabur waktu di datangi oleh ulama dan jama ah siapa ya yang dulu menembaki gas air mata ke arah ulama dan jama ah dengan cara membabi buta siapa ya yang diam saat ulama di fitnah bahkan di teror habis an siapa ya 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
 benar pak untuk itu mari kita cintai produk kita sendiri agar membantu produk kita bisa bersaing di pasar global dan semoga yang menang nanti jadi gubernur sumatra utara bisa menjadikan sumatra utara ini lebih baik baik di bidang peradangan dan lain lain ,0,0,0,0,0,0,0,0,0,0,0,0
 hayo ayo bajingan xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,1,1,1,0,0,0,0,0,1,1,0,0
 mana ada setan siang siang yang ada malah teman kayak setan diajak keluar makan malah aku menitip saja ,0,1,0,0,0,0,0,0,0,0,0,0
besok kalau prabowo mencalonkan presiden lagi kalau masih teriak teriak negara kesatuan republik indonesia harga mati jangan dipercaya ya ,1,0,1,0,0,0,0,0,1,1,0,0
